"intid","year","studyid","interaction","taxatype","whatmeasured","measurement","variable","value"
192,2001,"HMK035","predation","spp","slope",-0.635875616,"spp2","Mnemiopsis2 leidyi"
192,2002,"HMK035","predation","spp","slope",-0.635875616,"spp2","Mnemiopsis2 leidyi"
192,2003,"HMK035","predation","spp","slope",-0.635875616,"spp2","Mnemiopsis2 leidyi"
192,2004,"HMK035","predation","spp","slope",-0.635875616,"spp2","Mnemiopsis2 leidyi"
193,1975,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1976,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1977,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1978,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1979,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1980,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1981,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1982,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1983,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1984,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1985,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1986,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1987,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1988,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1989,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1990,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1991,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1992,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1993,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1994,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1995,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1996,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1997,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1998,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,1999,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,2000,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,2001,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,2002,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,2003,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
193,2004,"HMK036","herbivory","genus","slope",-0.159716734,"spp2","Copepod1 spp."
194,1976,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1977,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1978,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1979,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1980,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1981,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1982,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1983,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1984,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1985,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1986,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1987,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1988,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1989,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1990,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1991,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1992,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1993,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1994,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1995,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1996,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1997,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1998,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,1999,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,2000,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,2001,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
194,2002,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Daphnia2 spp."
195,1963,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1964,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1965,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1966,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1967,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1968,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1969,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1970,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1971,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1972,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1973,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1974,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1975,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1976,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1977,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1978,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1979,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1981,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1982,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1983,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1984,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1985,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1986,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1987,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1988,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1989,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1990,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1991,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1992,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1993,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1994,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
195,1995,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Keratella2 cochlearis"
196,1964,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1965,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1966,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1967,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1968,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1969,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1970,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1971,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1972,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1973,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1974,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1975,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1976,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1977,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1978,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1979,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1980,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1981,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1982,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1983,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1984,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1985,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1986,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1987,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1988,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1989,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1990,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1991,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1992,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1993,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1994,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1996,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1997,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1998,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,1999,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,2000,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
196,2002,"HMK037","herbivory","genus","slope",-0.840239531,"spp2","Leptodiaptomus ashlandi"
197,1980,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1981,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1982,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1983,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1984,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1985,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1986,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1987,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1988,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1989,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1990,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1991,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1992,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1993,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1994,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1995,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1996,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1997,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1998,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,1999,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2000,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2001,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2002,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2003,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2004,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
197,2005,"HMK038","predation","spp","slope",-0.339953162,"spp2","Glis glis"
198,1980,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1981,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1982,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1983,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1984,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1985,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1986,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1987,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1988,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1989,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1990,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1991,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1992,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1993,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1994,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1995,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1996,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1997,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1998,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,1999,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2000,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2001,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2002,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2003,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2004,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
198,2005,"HMK038","predation","spp","slope",-0.170304274,"spp2","Glis glis"
199,1980,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1981,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1982,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1983,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1984,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1985,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1986,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1987,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1988,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1989,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1990,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1991,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1992,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1993,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1994,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1995,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1996,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1997,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1998,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,1999,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2000,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2001,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2002,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2003,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2004,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
199,2005,"HMK038","predation","spp","slope",-0.193936752,"spp2","Glis glis"
200,1980,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1981,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1982,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1983,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1984,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1985,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1986,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1987,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1988,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1989,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1990,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1991,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1992,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1993,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1994,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1995,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
200,1996,"HMK038","predation","spp","slope",-0.089431453,"spp2","Glis glis"
