,studyid,intid,int_type,spp,year,species,phenovalue,phenofreq,short_site,terrestrial
2791,SET005,234,predation,spp1,1987,Ammodytes marinus,158.576,daily,northsea,aquatic
2792,SET005,234,predation,spp1,1988,Ammodytes marinus,162.641,daily,northsea,aquatic
2793,SET005,234,predation,spp1,1989,Ammodytes marinus,148.7,daily,northsea,aquatic
2794,SET005,234,predation,spp1,1990,Ammodytes marinus,146.432,daily,northsea,aquatic
2795,SET005,234,predation,spp1,1991,Ammodytes marinus,156.363,daily,northsea,aquatic
2796,SET005,234,predation,spp1,1992,Ammodytes marinus,154.716,daily,northsea,aquatic
2797,SET005,234,predation,spp1,1993,Ammodytes marinus,162.503,daily,northsea,aquatic
2798,SET005,234,predation,spp1,1994,Ammodytes marinus,165.191,daily,northsea,aquatic
2799,SET005,234,predation,spp1,1995,Ammodytes marinus,177.027,daily,northsea,aquatic
2800,SET005,234,predation,spp1,1996,Ammodytes marinus,162.036,daily,northsea,aquatic
2801,SET005,234,predation,spp1,1997,Ammodytes marinus,136.656,daily,northsea,aquatic
2802,SET005,234,predation,spp1,1998,Ammodytes marinus,171.366,daily,northsea,aquatic
2803,SET005,234,predation,spp1,1999,Ammodytes marinus,171.002,daily,northsea,aquatic
2804,SET005,234,predation,spp1,2000,Ammodytes marinus,144.576,daily,northsea,aquatic
2805,SET005,234,predation,spp1,2001,Ammodytes marinus,157.698,daily,northsea,aquatic
2806,SET005,234,predation,spp1,2002,Ammodytes marinus,160.767,daily,northsea,aquatic
2807,SET005,234,predation,spp1,2003,Ammodytes marinus,165.359,daily,northsea,aquatic
2808,SET005,234,predation,spp1,2004,Ammodytes marinus,215.182,daily,northsea,aquatic
2809,SET005,234,predation,spp1,2005,Ammodytes marinus,182.176,daily,northsea,aquatic
2810,SET005,234,predation,spp1,2006,Ammodytes marinus,187.913,daily,northsea,aquatic
2811,SET005,235,predation,spp1,1983,Ammodytes marinus,151.633,daily,northsea,aquatic
2812,SET005,235,predation,spp1,1984,Ammodytes marinus,140.454,daily,northsea,aquatic
2813,SET005,235,predation,spp1,1985,Ammodytes marinus,150.152,daily,northsea,aquatic
2814,SET005,235,predation,spp1,1986,Ammodytes marinus,165.8,daily,northsea,aquatic
2815,SET005,235,predation,spp1,1987,Ammodytes marinus,158.576,daily,northsea,aquatic
2816,SET005,235,predation,spp1,1988,Ammodytes marinus,162.641,daily,northsea,aquatic
2817,SET005,235,predation,spp1,1989,Ammodytes marinus,148.7,daily,northsea,aquatic
2818,SET005,235,predation,spp1,1990,Ammodytes marinus,146.432,daily,northsea,aquatic
2819,SET005,235,predation,spp1,1991,Ammodytes marinus,156.363,daily,northsea,aquatic
2820,SET005,235,predation,spp1,1992,Ammodytes marinus,154.716,daily,northsea,aquatic
2821,SET005,235,predation,spp1,1993,Ammodytes marinus,162.503,daily,northsea,aquatic
2822,SET005,235,predation,spp1,1994,Ammodytes marinus,165.191,daily,northsea,aquatic
2823,SET005,235,predation,spp1,1995,Ammodytes marinus,177.027,daily,northsea,aquatic
2824,SET005,235,predation,spp1,1996,Ammodytes marinus,162.036,daily,northsea,aquatic
2825,SET005,235,predation,spp1,1997,Ammodytes marinus,136.656,daily,northsea,aquatic
2826,SET005,235,predation,spp1,1998,Ammodytes marinus,171.366,daily,northsea,aquatic
2827,SET005,235,predation,spp1,1999,Ammodytes marinus,171.002,daily,northsea,aquatic
2828,SET005,235,predation,spp1,2000,Ammodytes marinus,144.576,daily,northsea,aquatic
2829,SET005,235,predation,spp1,2001,Ammodytes marinus,157.698,daily,northsea,aquatic
2830,SET005,235,predation,spp1,2002,Ammodytes marinus,160.767,daily,northsea,aquatic
2831,SET005,235,predation,spp1,2003,Ammodytes marinus,165.359,daily,northsea,aquatic
2832,SET005,235,predation,spp1,2004,Ammodytes marinus,215.182,daily,northsea,aquatic
2833,SET005,235,predation,spp1,2005,Ammodytes marinus,182.176,daily,northsea,aquatic
2834,SET005,235,predation,spp1,2006,Ammodytes marinus,187.913,daily,northsea,aquatic
2835,SET005,231,predation,spp2,1983,Alca torda,176.5561,daily,northsea,aquatic
2836,SET005,231,predation,spp2,1984,Alca torda,175.8386,daily,northsea,aquatic
2837,SET005,231,predation,spp2,1985,Alca torda,173.5366,daily,northsea,aquatic
2838,SET005,231,predation,spp2,1986,Alca torda,178.1077,daily,northsea,aquatic
2839,SET005,231,predation,spp2,1987,Alca torda,173.6529,daily,northsea,aquatic
2840,SET005,231,predation,spp2,1988,Alca torda,172.4872,daily,northsea,aquatic
2841,SET005,231,predation,spp2,1989,Alca torda,169.0077,daily,northsea,aquatic
2842,SET005,231,predation,spp2,1990,Alca torda,173.5089,daily,northsea,aquatic
2843,SET005,231,predation,spp2,1991,Alca torda,172.0553,daily,northsea,aquatic
2844,SET005,231,predation,spp2,1992,Alca torda,169.7929,daily,northsea,aquatic
2845,SET005,231,predation,spp2,1993,Alca torda,172.3492,daily,northsea,aquatic
2846,SET005,231,predation,spp2,1994,Alca torda,177.191,daily,northsea,aquatic
2847,SET005,231,predation,spp2,1995,Alca torda,177.3347,daily,northsea,aquatic
2848,SET005,231,predation,spp2,1996,Alca torda,184.1898,daily,northsea,aquatic
2849,SET005,231,predation,spp2,1997,Alca torda,168.656,daily,northsea,aquatic
2850,SET005,231,predation,spp2,1998,Alca torda,179.9814,daily,northsea,aquatic
2851,SET005,231,predation,spp2,1999,Alca torda,177.1558,daily,northsea,aquatic
2852,SET005,231,predation,spp2,2000,Alca torda,175.6529,daily,northsea,aquatic
2853,SET005,231,predation,spp2,2001,Alca torda,176.4672,daily,northsea,aquatic
2854,SET005,231,predation,spp2,2002,Alca torda,172.767,daily,northsea,aquatic
2855,SET005,231,predation,spp2,2003,Alca torda,171.5128,daily,northsea,aquatic
2856,SET005,231,predation,spp2,2004,Alca torda,181.9512,daily,northsea,aquatic
2857,SET005,231,predation,spp2,2005,Alca torda,181.2529,daily,northsea,aquatic
2858,SET005,231,predation,spp2,2006,Alca torda,179.6053,daily,northsea,aquatic
2859,SET005,232,predation,spp2,1983,Fratercula arctica,169.187,daily,northsea,aquatic
2860,SET005,232,predation,spp2,1984,Fratercula arctica,169.5907,daily,northsea,aquatic
2861,SET005,232,predation,spp2,1985,Fratercula arctica,167.706,daily,northsea,aquatic
2862,SET005,232,predation,spp2,1986,Fratercula arctica,172.7784,daily,northsea,aquatic
2863,SET005,232,predation,spp2,1987,Fratercula arctica,170.0868,daily,northsea,aquatic
2864,SET005,232,predation,spp2,1988,Fratercula arctica,176.6698,daily,northsea,aquatic
2865,SET005,232,predation,spp2,1989,Fratercula arctica,169.2755,daily,northsea,aquatic
2866,SET005,232,predation,spp2,1990,Fratercula arctica,172.5471,daily,northsea,aquatic
2867,SET005,232,predation,spp2,1991,Fratercula arctica,164.8522,daily,northsea,aquatic
2868,SET005,232,predation,spp2,1992,Fratercula arctica,169.2484,daily,northsea,aquatic
2869,SET005,232,predation,spp2,1993,Fratercula arctica,170.9922,daily,northsea,aquatic
2870,SET005,232,predation,spp2,1994,Fratercula arctica,168.1406,daily,northsea,aquatic
2871,SET005,232,predation,spp2,1995,Fratercula arctica,175.4443,daily,northsea,aquatic
2872,SET005,232,predation,spp2,1996,Fratercula arctica,179.0864,daily,northsea,aquatic
2873,SET005,232,predation,spp2,1997,Fratercula arctica,163.7783,daily,northsea,aquatic
2874,SET005,232,predation,spp2,1998,Fratercula arctica,179.8552,daily,northsea,aquatic
2875,SET005,232,predation,spp2,1999,Fratercula arctica,168.4121,daily,northsea,aquatic
2876,SET005,232,predation,spp2,2000,Fratercula arctica,166.1587,daily,northsea,aquatic
2877,SET005,232,predation,spp2,2001,Fratercula arctica,172.734,daily,northsea,aquatic
2878,SET005,232,predation,spp2,2002,Fratercula arctica,172.7814,daily,northsea,aquatic
2879,SET005,232,predation,spp2,2003,Fratercula arctica,170.8266,daily,northsea,aquatic
2880,SET005,232,predation,spp2,2004,Fratercula arctica,171.8007,daily,northsea,aquatic
2881,SET005,232,predation,spp2,2005,Fratercula arctica,186.1328,daily,northsea,aquatic
2882,SET005,232,predation,spp2,2006,Fratercula arctica,180.2871,daily,northsea,aquatic
2883,SET005,233,predation,spp2,1983,Phalacrocorax aristotelis,167.6403,daily,northsea,aquatic
2884,SET005,233,predation,spp2,1984,Phalacrocorax aristotelis,185.146,daily,northsea,aquatic
2885,SET005,233,predation,spp2,1985,Phalacrocorax aristotelis,211.44,daily,northsea,aquatic
2886,SET005,233,predation,spp2,1986,Phalacrocorax aristotelis,198.3641,daily,northsea,aquatic
2887,SET005,233,predation,spp2,1987,Phalacrocorax aristotelis,173.4949,daily,northsea,aquatic
2888,SET005,233,predation,spp2,1988,Phalacrocorax aristotelis,201.2084,daily,northsea,aquatic
2889,SET005,233,predation,spp2,1989,Phalacrocorax aristotelis,184.2241,daily,northsea,aquatic
2890,SET005,233,predation,spp2,1990,Phalacrocorax aristotelis,198.553,daily,northsea,aquatic
2891,SET005,233,predation,spp2,1991,Phalacrocorax aristotelis,194.867,daily,northsea,aquatic
2892,SET005,233,predation,spp2,1992,Phalacrocorax aristotelis,178.0927,daily,northsea,aquatic
2893,SET005,233,predation,spp2,1993,Phalacrocorax aristotelis,230.175,daily,northsea,aquatic
2894,SET005,233,predation,spp2,1994,Phalacrocorax aristotelis,199.6049,daily,northsea,aquatic
2895,SET005,233,predation,spp2,1995,Phalacrocorax aristotelis,156.5325,daily,northsea,aquatic
2896,SET005,233,predation,spp2,1996,Phalacrocorax aristotelis,176.7685,daily,northsea,aquatic
2897,SET005,233,predation,spp2,1997,Phalacrocorax aristotelis,156.4065,daily,northsea,aquatic
2898,SET005,233,predation,spp2,1998,Phalacrocorax aristotelis,186.0628,daily,northsea,aquatic
2899,SET005,233,predation,spp2,1999,Phalacrocorax aristotelis,197.2594,daily,northsea,aquatic
2900,SET005,233,predation,spp2,2000,Phalacrocorax aristotelis,183.4031,daily,northsea,aquatic
2901,SET005,233,predation,spp2,2001,Phalacrocorax aristotelis,178.8799,daily,northsea,aquatic
2902,SET005,233,predation,spp2,2002,Phalacrocorax aristotelis,175.3825,daily,northsea,aquatic
2903,SET005,233,predation,spp2,2003,Phalacrocorax aristotelis,157.2935,daily,northsea,aquatic
2904,SET005,233,predation,spp2,2004,Phalacrocorax aristotelis,185.9462,daily,northsea,aquatic
2905,SET005,233,predation,spp2,2005,Phalacrocorax aristotelis,201.7639,daily,northsea,aquatic
2906,SET005,233,predation,spp2,2006,Phalacrocorax aristotelis,185.829,daily,northsea,aquatic
2907,SET005,234,predation,spp2,1983,Rissa2 tridactyla,188.3236,daily,northsea,aquatic
2908,SET005,234,predation,spp2,1984,Rissa2 tridactyla,186.209,daily,northsea,aquatic
2909,SET005,234,predation,spp2,1985,Rissa2 tridactyla,194.397,daily,northsea,aquatic
2910,SET005,234,predation,spp2,1986,Rissa2 tridactyla,188.8935,daily,northsea,aquatic
2911,SET005,234,predation,spp2,1987,Rissa2 tridactyla,183.1803,daily,northsea,aquatic
2912,SET005,234,predation,spp2,1988,Rissa2 tridactyla,186.2381,daily,northsea,aquatic
2913,SET005,234,predation,spp2,1989,Rissa2 tridactyla,177.8367,daily,northsea,aquatic
2914,SET005,234,predation,spp2,1990,Rissa2 tridactyla,181.6119,daily,northsea,aquatic
2915,SET005,234,predation,spp2,1991,Rissa2 tridactyla,184.9961,daily,northsea,aquatic
2916,SET005,234,predation,spp2,1992,Rissa2 tridactyla,180.8311,daily,northsea,aquatic
2917,SET005,234,predation,spp2,1993,Rissa2 tridactyla,183.0785,daily,northsea,aquatic
2918,SET005,234,predation,spp2,1994,Rissa2 tridactyla,197.3493,daily,northsea,aquatic
2919,SET005,234,predation,spp2,1995,Rissa2 tridactyla,195.5882,daily,northsea,aquatic
2920,SET005,234,predation,spp2,1996,Rissa2 tridactyla,205.273,daily,northsea,aquatic
2921,SET005,234,predation,spp2,1997,Rissa2 tridactyla,189.462,daily,northsea,aquatic
2922,SET005,234,predation,spp2,1998,Rissa2 tridactyla,192.9487,daily,northsea,aquatic
2923,SET005,234,predation,spp2,1999,Rissa2 tridactyla,195.6063,daily,northsea,aquatic
2924,SET005,234,predation,spp2,2000,Rissa2 tridactyla,185.295,daily,northsea,aquatic
2925,SET005,234,predation,spp2,2001,Rissa2 tridactyla,196.403,daily,northsea,aquatic
2926,SET005,234,predation,spp2,2002,Rissa2 tridactyla,189.4001,daily,northsea,aquatic
2927,SET005,234,predation,spp2,2003,Rissa2 tridactyla,188.9561,daily,northsea,aquatic
2928,SET005,234,predation,spp2,2004,Rissa2 tridactyla,204.0309,daily,northsea,aquatic
2929,SET005,234,predation,spp2,2005,Rissa2 tridactyla,211.3127,daily,northsea,aquatic
2930,SET005,234,predation,spp2,2006,Rissa2 tridactyla,206.4742,daily,northsea,aquatic
2931,SET005,235,predation,spp2,1983,Uria aalge,182.9503,daily,northsea,aquatic
2932,SET005,235,predation,spp2,1984,Uria aalge,169.5155,daily,northsea,aquatic
2933,SET005,235,predation,spp2,1985,Uria aalge,178.0308,daily,northsea,aquatic
2934,SET005,235,predation,spp2,1986,Uria aalge,189.9808,daily,northsea,aquatic
2935,SET005,235,predation,spp2,1987,Uria aalge,177.1568,daily,northsea,aquatic
2936,SET005,235,predation,spp2,1988,Uria aalge,180.8006,daily,northsea,aquatic
2937,SET005,235,predation,spp2,1989,Uria aalge,166.2404,daily,northsea,aquatic
2938,SET005,235,predation,spp2,1990,Uria aalge,163.7301,daily,northsea,aquatic
2939,SET005,235,predation,spp2,1991,Uria aalge,171.2611,daily,northsea,aquatic
2940,SET005,235,predation,spp2,1992,Uria aalge,167.3352,daily,northsea,aquatic
2941,SET005,235,predation,spp2,1993,Uria aalge,175.2203,daily,northsea,aquatic
2942,SET005,235,predation,spp2,1994,Uria aalge,177.391,daily,northsea,aquatic
2943,SET005,235,predation,spp2,1995,Uria aalge,188.2847,daily,northsea,aquatic
2944,SET005,235,predation,spp2,1996,Uria aalge,173.4533,daily,northsea,aquatic
2945,SET005,235,predation,spp2,1997,Uria aalge,144.7964,daily,northsea,aquatic
2946,SET005,235,predation,spp2,1998,Uria aalge,177.9679,daily,northsea,aquatic
2947,SET005,235,predation,spp2,1999,Uria aalge,177.7385,daily,northsea,aquatic
2948,SET005,235,predation,spp2,2000,Uria aalge,149.9125,daily,northsea,aquatic
2949,SET005,235,predation,spp2,2001,Uria aalge,161.6365,daily,northsea,aquatic
2950,SET005,235,predation,spp2,2002,Uria aalge,164.1247,daily,northsea,aquatic
2951,SET005,235,predation,spp2,2003,Uria aalge,164.3359,daily,northsea,aquatic
2952,SET005,235,predation,spp2,2004,Uria aalge,207.4608,daily,northsea,aquatic
2953,SET005,235,predation,spp2,2005,Uria aalge,173.6741,daily,northsea,aquatic
2954,SET005,235,predation,spp2,2006,Uria aalge,151.8707,daily,northsea,aquatic
2955,HMK051,236,herbivory,spp1,1996,Caterpillar4 spp.,88.6245,weekly,finland,terrestrial
2956,HMK051,236,herbivory,spp1,1997,Caterpillar4 spp.,100.987,weekly,finland,terrestrial
2957,HMK051,236,herbivory,spp1,1998,Caterpillar4 spp.,86.7986,weekly,finland,terrestrial
2958,HMK051,236,herbivory,spp1,1999,Caterpillar4 spp.,78.3426,weekly,finland,terrestrial
2959,HMK051,236,herbivory,spp1,2000,Caterpillar4 spp.,75.6193,weekly,finland,terrestrial
2960,HMK051,236,herbivory,spp1,2001,Caterpillar4 spp.,90.6977,weekly,finland,terrestrial
2961,HMK051,236,herbivory,spp1,2002,Caterpillar4 spp.,73.795,weekly,finland,terrestrial
2962,HMK051,236,herbivory,spp1,2003,Caterpillar4 spp.,78.9173,weekly,finland,terrestrial
2963,HMK051,236,herbivory,spp1,2004,Caterpillar4 spp.,70.4597,weekly,finland,terrestrial
2964,HMK051,236,herbivory,spp1,2005,Caterpillar4 spp.,84.6346,weekly,finland,terrestrial
2965,HMK051,236,herbivory,spp1,2006,Caterpillar4 spp.,76.782,weekly,finland,terrestrial
2966,HMK051,236,herbivory,spp1,2007,Caterpillar4 spp.,75.5673,weekly,finland,terrestrial
2967,HMK051,236,herbivory,spp1,2008,Caterpillar4 spp.,80.6889,weekly,finland,terrestrial
2968,HMK051,236,herbivory,spp1,2009,Caterpillar4 spp.,78.2681,weekly,finland,terrestrial
2969,HMK051,236,herbivory,spp1,2010,Caterpillar4 spp.,77.6569,weekly,finland,terrestrial
2970,HMK051,236,herbivory,spp1,2011,Caterpillar4 spp.,76.744,weekly,finland,terrestrial
2971,HMK051,236,herbivory,spp2,1995,Parus6 major,55.4723,weekly,finland,terrestrial
2972,HMK051,236,herbivory,spp2,1996,Parus6 major,46.9047,weekly,finland,terrestrial
2973,HMK051,236,herbivory,spp2,1997,Parus6 major,59.4296,weekly,finland,terrestrial
2974,HMK051,236,herbivory,spp2,1998,Parus6 major,47.8076,weekly,finland,terrestrial
2975,HMK051,236,herbivory,spp2,1999,Parus6 major,47.1877,weekly,finland,terrestrial
2976,HMK051,236,herbivory,spp2,2000,Parus6 major,48.0969,weekly,finland,terrestrial
2977,HMK051,236,herbivory,spp2,2001,Parus6 major,43.8103,weekly,finland,terrestrial
2978,HMK051,236,herbivory,spp2,2002,Parus6 major,39.523,weekly,finland,terrestrial
2979,HMK051,236,herbivory,spp2,2003,Parus6 major,46.8514,weekly,finland,terrestrial
2980,HMK051,236,herbivory,spp2,2004,Parus6 major,40.4244,weekly,finland,terrestrial
2981,HMK051,236,herbivory,spp2,2005,Parus6 major,45.3074,weekly,finland,terrestrial
2982,HMK051,236,herbivory,spp2,2006,Parus6 major,40.4095,weekly,finland,terrestrial
2983,HMK051,236,herbivory,spp2,2007,Parus6 major,44.3762,weekly,finland,terrestrial
2984,HMK051,236,herbivory,spp2,2008,Parus6 major,41.3108,weekly,finland,terrestrial
2985,HMK051,236,herbivory,spp2,2009,Parus6 major,46.5003,weekly,finland,terrestrial
2986,HMK051,236,herbivory,spp2,2010,Parus6 major,46.7981,weekly,finland,terrestrial
2987,HMK051,236,herbivory,spp2,2011,Parus6 major,43.4278,weekly,finland,terrestrial
2988,HMK051,237,herbivory,spp1,1996,Caterpillar4 spp.,88.6245,weekly,finland,terrestrial
2989,HMK051,237,herbivory,spp1,1997,Caterpillar4 spp.,100.987,weekly,finland,terrestrial
2990,HMK051,237,herbivory,spp1,1998,Caterpillar4 spp.,86.7986,weekly,finland,terrestrial
2991,HMK051,237,herbivory,spp1,1999,Caterpillar4 spp.,78.3426,weekly,finland,terrestrial
2992,HMK051,237,herbivory,spp1,2000,Caterpillar4 spp.,75.6193,weekly,finland,terrestrial
2993,HMK051,237,herbivory,spp1,2001,Caterpillar4 spp.,90.6977,weekly,finland,terrestrial
2994,HMK051,237,herbivory,spp1,2002,Caterpillar4 spp.,73.795,weekly,finland,terrestrial
2995,HMK051,237,herbivory,spp1,2003,Caterpillar4 spp.,78.9173,weekly,finland,terrestrial
2996,HMK051,237,herbivory,spp1,2004,Caterpillar4 spp.,70.4597,weekly,finland,terrestrial
2997,HMK051,237,herbivory,spp1,2005,Caterpillar4 spp.,84.6346,weekly,finland,terrestrial
2998,HMK051,237,herbivory,spp1,2006,Caterpillar4 spp.,76.782,weekly,finland,terrestrial
2999,HMK051,237,herbivory,spp1,2007,Caterpillar4 spp.,75.5673,weekly,finland,terrestrial
3000,HMK051,237,herbivory,spp1,2008,Caterpillar4 spp.,80.6889,weekly,finland,terrestrial
3001,HMK051,237,herbivory,spp1,2009,Caterpillar4 spp.,78.2681,weekly,finland,terrestrial
3002,HMK051,237,herbivory,spp1,2010,Caterpillar4 spp.,77.6569,weekly,finland,terrestrial
3003,HMK051,237,herbivory,spp1,2011,Caterpillar4 spp.,76.744,weekly,finland,terrestrial
3004,HMK051,237,herbivory,spp2,1998,Parus3 caeruleus,41.8417,weekly,finland,terrestrial
3005,HMK051,237,herbivory,spp2,1999,Parus3 caeruleus,39.7219,weekly,finland,terrestrial
3006,HMK051,237,herbivory,spp2,2000,Parus3 caeruleus,40.3183,weekly,finland,terrestrial
3007,HMK051,237,herbivory,spp2,2001,Parus3 caeruleus,41.2158,weekly,finland,terrestrial
3008,HMK051,237,herbivory,spp2,2002,Parus3 caeruleus,35.1743,weekly,finland,terrestrial
3009,HMK051,237,herbivory,spp2,2003,Parus3 caeruleus,44.2183,weekly,finland,terrestrial
3010,HMK051,237,herbivory,spp2,2004,Parus3 caeruleus,37.5726,weekly,finland,terrestrial
3011,HMK051,237,herbivory,spp2,2005,Parus3 caeruleus,40.2803,weekly,finland,terrestrial
3012,HMK051,237,herbivory,spp2,2006,Parus3 caeruleus,38.1613,weekly,finland,terrestrial
3013,HMK051,237,herbivory,spp2,2007,Parus3 caeruleus,40.5658,weekly,finland,terrestrial
3014,HMK051,237,herbivory,spp2,2008,Parus3 caeruleus,38.145,weekly,finland,terrestrial
3015,HMK051,237,herbivory,spp2,2009,Parus3 caeruleus,43.2673,weekly,finland,terrestrial
3016,HMK051,237,herbivory,spp2,2010,Parus3 caeruleus,45.3716,weekly,finland,terrestrial
3017,HMK051,237,herbivory,spp2,2011,Parus3 caeruleus,41.4407,weekly,finland,terrestrial
