studyid,intid,X,year,spp1,spp2,interaction,taxatype,neg_phenovalue,neg_slope,pos_phenovalue,pos_slope,phenodiff,phenofreq,intxn,length,minyear
SET005,231,1562,1989,Ammodytes marinus,Alca torda,predation,spp,148.7,1.351392609,169.0077,0.200621957,-20.3077,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1563,1990,Ammodytes marinus,Alca torda,predation,spp,146.432,1.351392609,173.5089,0.200621957,-27.0769,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1564,1991,Ammodytes marinus,Alca torda,predation,spp,156.363,1.351392609,172.0553,0.200621957,-15.6923,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1565,1992,Ammodytes marinus,Alca torda,predation,spp,154.716,1.351392609,169.7929,0.200621957,-15.0769,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1566,1993,Ammodytes marinus,Alca torda,predation,spp,162.503,1.351392609,172.3492,0.200621957,-9.8462,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1567,1994,Ammodytes marinus,Alca torda,predation,spp,165.191,1.351392609,177.191,0.200621957,-12,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1568,1995,Ammodytes marinus,Alca torda,predation,spp,177.027,1.351392609,177.3347,0.200621957,-0.3077,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1569,1996,Ammodytes marinus,Alca torda,predation,spp,162.036,1.351392609,184.1898,0.200621957,-22.1538,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1570,1997,Ammodytes marinus,Alca torda,predation,spp,136.656,1.351392609,168.656,0.200621957,-32,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1571,1998,Ammodytes marinus,Alca torda,predation,spp,171.366,1.351392609,179.9814,0.200621957,-8.6154,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1572,1999,Ammodytes marinus,Alca torda,predation,spp,171.002,1.351392609,177.1558,0.200621957,-6.1538,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1573,2000,Ammodytes marinus,Alca torda,predation,spp,144.576,1.351392609,175.6529,0.200621957,-31.0769,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1574,2001,Ammodytes marinus,Alca torda,predation,spp,157.698,1.351392609,176.4672,0.200621957,-18.7692,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1575,2002,Ammodytes marinus,Alca torda,predation,spp,160.767,1.351392609,172.767,0.200621957,-12,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1576,2003,Ammodytes marinus,Alca torda,predation,spp,165.359,1.351392609,171.5128,0.200621957,-6.1538,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1577,2004,Ammodytes marinus,Alca torda,predation,spp,215.182,1.351392609,181.9512,0.200621957,33.2308,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1578,2005,Ammodytes marinus,Alca torda,predation,spp,182.176,1.351392609,181.2529,0.200621957,0.9231,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,231,1579,2006,Ammodytes marinus,Alca torda,predation,spp,187.913,1.351392609,179.6053,0.200621957,8.3077,daily,Ammodytes marinus Alca torda predation,24,1983
SET005,232,1580,1983,Ammodytes marinus,Fratercula arctica,predation,spp,151.633,1.351392609,169.187,0.293180739,-17.554,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1581,1984,Ammodytes marinus,Fratercula arctica,predation,spp,140.454,1.351392609,169.5907,0.293180739,-29.1367,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1582,1985,Ammodytes marinus,Fratercula arctica,predation,spp,150.152,1.351392609,167.706,0.293180739,-17.554,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1583,1986,Ammodytes marinus,Fratercula arctica,predation,spp,165.8,1.351392609,172.7784,0.293180739,-6.9784,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1584,1987,Ammodytes marinus,Fratercula arctica,predation,spp,158.576,1.351392609,170.0868,0.293180739,-11.5108,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1585,1988,Ammodytes marinus,Fratercula arctica,predation,spp,162.641,1.351392609,176.6698,0.293180739,-14.0288,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1586,1989,Ammodytes marinus,Fratercula arctica,predation,spp,148.7,1.351392609,169.2755,0.293180739,-20.5755,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1587,1990,Ammodytes marinus,Fratercula arctica,predation,spp,146.432,1.351392609,172.5471,0.293180739,-26.1151,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1588,1991,Ammodytes marinus,Fratercula arctica,predation,spp,156.363,1.351392609,164.8522,0.293180739,-8.4892,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1589,1992,Ammodytes marinus,Fratercula arctica,predation,spp,154.716,1.351392609,169.2484,0.293180739,-14.5324,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1590,1993,Ammodytes marinus,Fratercula arctica,predation,spp,162.503,1.351392609,170.9922,0.293180739,-8.4892,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1591,1994,Ammodytes marinus,Fratercula arctica,predation,spp,165.191,1.351392609,168.1406,0.293180739,-2.9496,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1592,1995,Ammodytes marinus,Fratercula arctica,predation,spp,177.027,1.351392609,175.4443,0.293180739,1.5827,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1593,1996,Ammodytes marinus,Fratercula arctica,predation,spp,162.036,1.351392609,179.0864,0.293180739,-17.0504,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1594,1997,Ammodytes marinus,Fratercula arctica,predation,spp,136.656,1.351392609,163.7783,0.293180739,-27.1223,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1595,1998,Ammodytes marinus,Fratercula arctica,predation,spp,171.366,1.351392609,179.8552,0.293180739,-8.4892,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1596,1999,Ammodytes marinus,Fratercula arctica,predation,spp,171.002,1.351392609,168.4121,0.293180739,2.5899,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1597,2000,Ammodytes marinus,Fratercula arctica,predation,spp,144.576,1.351392609,166.1587,0.293180739,-21.5827,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1598,2001,Ammodytes marinus,Fratercula arctica,predation,spp,157.698,1.351392609,172.734,0.293180739,-15.036,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1599,2002,Ammodytes marinus,Fratercula arctica,predation,spp,160.767,1.351392609,172.7814,0.293180739,-12.0144,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1600,2003,Ammodytes marinus,Fratercula arctica,predation,spp,165.359,1.351392609,170.8266,0.293180739,-5.4676,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1601,2004,Ammodytes marinus,Fratercula arctica,predation,spp,215.182,1.351392609,171.8007,0.293180739,43.3813,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1602,2005,Ammodytes marinus,Fratercula arctica,predation,spp,182.176,1.351392609,186.1328,0.293180739,-3.9568,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,232,1603,2006,Ammodytes marinus,Fratercula arctica,predation,spp,187.913,1.351392609,180.2871,0.293180739,7.6259,daily,Ammodytes marinus Fratercula arctica predation,24,1983
SET005,233,1604,1983,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,151.633,1.351392609,167.6403,-0.465760261,-16.0073,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1605,1984,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,140.454,1.351392609,185.146,-0.465760261,-44.692,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1606,1985,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,150.152,1.351392609,211.44,-0.465760261,-61.288,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1607,1986,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,165.8,1.351392609,198.3641,-0.465760261,-32.5641,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1608,1987,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,158.576,1.351392609,173.4949,-0.465760261,-14.9189,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1609,1988,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,162.641,1.351392609,201.2084,-0.465760261,-38.5674,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1610,1989,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,148.7,1.351392609,184.2241,-0.465760261,-35.5241,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1611,1990,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,146.432,1.351392609,198.553,-0.465760261,-52.121,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1612,1991,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,156.363,1.351392609,194.867,-0.465760261,-38.504,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1613,1992,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,154.716,1.351392609,178.0927,-0.465760261,-23.3767,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1614,1993,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,162.503,1.351392609,230.175,-0.465760261,-67.672,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1615,1994,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,165.191,1.351392609,199.6049,-0.465760261,-34.4139,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1616,1995,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,177.027,1.351392609,156.5325,-0.465760261,20.4945,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1617,1996,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,162.036,1.351392609,176.7685,-0.465760261,-14.7325,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1618,1997,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,136.656,1.351392609,156.4065,-0.465760261,-19.7505,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1619,1998,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,171.366,1.351392609,186.0628,-0.465760261,-14.6968,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1620,1999,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,171.002,1.351392609,197.2594,-0.465760261,-26.2574,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1621,2000,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,144.576,1.351392609,183.4031,-0.465760261,-38.8271,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1622,2001,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,157.698,1.351392609,178.8799,-0.465760261,-21.1819,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1623,2002,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,160.767,1.351392609,175.3825,-0.465760261,-14.6155,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1624,2003,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,165.359,1.351392609,157.2935,-0.465760261,8.0655,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1625,2004,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,215.182,1.351392609,185.9462,-0.465760261,29.2358,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1626,2005,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,182.176,1.351392609,201.7639,-0.465760261,-19.5879,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,233,1627,2006,Ammodytes marinus,Phalacrocorax aristotelis,predation,spp,187.913,1.351392609,185.829,-0.465760261,2.084,daily,Ammodytes marinus Phalacrocorax aristotelis predation,24,1983
SET005,234,1628,1983,Ammodytes marinus,Rissa2 tridactyla,predation,spp,151.633,1.351392609,188.3236,0.750359348,-36.6906,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1629,1984,Ammodytes marinus,Rissa2 tridactyla,predation,spp,140.454,1.351392609,186.209,0.750359348,-45.755,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1630,1985,Ammodytes marinus,Rissa2 tridactyla,predation,spp,150.152,1.351392609,194.397,0.750359348,-44.245,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1631,1986,Ammodytes marinus,Rissa2 tridactyla,predation,spp,165.8,1.351392609,188.8935,0.750359348,-23.0935,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1632,1987,Ammodytes marinus,Rissa2 tridactyla,predation,spp,158.576,1.351392609,183.1803,0.750359348,-24.6043,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1633,1988,Ammodytes marinus,Rissa2 tridactyla,predation,spp,162.641,1.351392609,186.2381,0.750359348,-23.5971,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1634,1989,Ammodytes marinus,Rissa2 tridactyla,predation,spp,148.7,1.351392609,177.8367,0.750359348,-29.1367,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1635,1990,Ammodytes marinus,Rissa2 tridactyla,predation,spp,146.432,1.351392609,181.6119,0.750359348,-35.1799,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1636,1991,Ammodytes marinus,Rissa2 tridactyla,predation,spp,156.363,1.351392609,184.9961,0.750359348,-28.6331,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1637,1992,Ammodytes marinus,Rissa2 tridactyla,predation,spp,154.716,1.351392609,180.8311,0.750359348,-26.1151,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1638,1993,Ammodytes marinus,Rissa2 tridactyla,predation,spp,162.503,1.351392609,183.0785,0.750359348,-20.5755,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1639,1994,Ammodytes marinus,Rissa2 tridactyla,predation,spp,165.191,1.351392609,197.3493,0.750359348,-32.1583,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1640,1995,Ammodytes marinus,Rissa2 tridactyla,predation,spp,177.027,1.351392609,195.5882,0.750359348,-18.5612,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1641,1996,Ammodytes marinus,Rissa2 tridactyla,predation,spp,162.036,1.351392609,205.273,0.750359348,-43.237,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1642,1997,Ammodytes marinus,Rissa2 tridactyla,predation,spp,136.656,1.351392609,189.462,0.750359348,-52.806,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1643,1998,Ammodytes marinus,Rissa2 tridactyla,predation,spp,171.366,1.351392609,192.9487,0.750359348,-21.5827,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1644,1999,Ammodytes marinus,Rissa2 tridactyla,predation,spp,171.002,1.351392609,195.6063,0.750359348,-24.6043,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1645,2000,Ammodytes marinus,Rissa2 tridactyla,predation,spp,144.576,1.351392609,185.295,0.750359348,-40.719,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1646,2001,Ammodytes marinus,Rissa2 tridactyla,predation,spp,157.698,1.351392609,196.403,0.750359348,-38.705,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1647,2002,Ammodytes marinus,Rissa2 tridactyla,predation,spp,160.767,1.351392609,189.4001,0.750359348,-28.6331,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1648,2003,Ammodytes marinus,Rissa2 tridactyla,predation,spp,165.359,1.351392609,188.9561,0.750359348,-23.5971,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1649,2004,Ammodytes marinus,Rissa2 tridactyla,predation,spp,215.182,1.351392609,204.0309,0.750359348,11.1511,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1650,2005,Ammodytes marinus,Rissa2 tridactyla,predation,spp,182.176,1.351392609,211.3127,0.750359348,-29.1367,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,234,1651,2006,Ammodytes marinus,Rissa2 tridactyla,predation,spp,187.913,1.351392609,206.4742,0.750359348,-18.5612,daily,Ammodytes marinus Rissa2 tridactyla predation,24,1983
SET005,235,1652,1983,Ammodytes marinus,Uria aalge,predation,spp,151.633,1.351392609,182.9503,-0.461997087,-31.3173,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1653,1984,Ammodytes marinus,Uria aalge,predation,spp,140.454,1.351392609,169.5155,-0.461997087,-29.0615,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1654,1985,Ammodytes marinus,Uria aalge,predation,spp,150.152,1.351392609,178.0308,-0.461997087,-27.8788,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1655,1986,Ammodytes marinus,Uria aalge,predation,spp,165.8,1.351392609,189.9808,-0.461997087,-24.1808,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1656,1987,Ammodytes marinus,Uria aalge,predation,spp,158.576,1.351392609,177.1568,-0.461997087,-18.5808,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1657,1988,Ammodytes marinus,Uria aalge,predation,spp,162.641,1.351392609,180.8006,-0.461997087,-18.1596,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1658,1989,Ammodytes marinus,Uria aalge,predation,spp,148.7,1.351392609,166.2404,-0.461997087,-17.5404,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1659,1990,Ammodytes marinus,Uria aalge,predation,spp,146.432,1.351392609,163.7301,-0.461997087,-17.2981,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1660,1991,Ammodytes marinus,Uria aalge,predation,spp,156.363,1.351392609,171.2611,-0.461997087,-14.8981,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1661,1992,Ammodytes marinus,Uria aalge,predation,spp,154.716,1.351392609,167.3352,-0.461997087,-12.6192,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1662,1993,Ammodytes marinus,Uria aalge,predation,spp,162.503,1.351392609,175.2203,-0.461997087,-12.7173,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1663,1994,Ammodytes marinus,Uria aalge,predation,spp,165.191,1.351392609,177.391,-0.461997087,-12.2,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1664,1995,Ammodytes marinus,Uria aalge,predation,spp,177.027,1.351392609,188.2847,-0.461997087,-11.2577,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1665,1996,Ammodytes marinus,Uria aalge,predation,spp,162.036,1.351392609,173.4533,-0.461997087,-11.4173,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1666,1997,Ammodytes marinus,Uria aalge,predation,spp,136.656,1.351392609,144.7964,-0.461997087,-8.1404,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1667,1998,Ammodytes marinus,Uria aalge,predation,spp,171.366,1.351392609,177.9679,-0.461997087,-6.6019,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1668,1999,Ammodytes marinus,Uria aalge,predation,spp,171.002,1.351392609,177.7385,-0.461997087,-6.7365,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1669,2000,Ammodytes marinus,Uria aalge,predation,spp,144.576,1.351392609,149.9125,-0.461997087,-5.3365,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1670,2001,Ammodytes marinus,Uria aalge,predation,spp,157.698,1.351392609,161.6365,-0.461997087,-3.9385,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1671,2002,Ammodytes marinus,Uria aalge,predation,spp,160.767,1.351392609,164.1247,-0.461997087,-3.3577,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1672,2003,Ammodytes marinus,Uria aalge,predation,spp,165.359,1.351392609,164.3359,-0.461997087,1.0231,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1673,2004,Ammodytes marinus,Uria aalge,predation,spp,215.182,1.351392609,207.4608,-0.461997087,7.7212,daily,Ammodytes marinus Uria aalge predation,24,1983
SET005,235,1674,2005,Ammodytes marinus,Uria aalge,predation,spp,182.176,1.351392609,173.6741,-0.461997087,8.5019,daily,Ammodytes marinus Uria aalge predation,24,1983
